profileID;respID;qID;altID;obsID;price;origin_Brazil Central Plateau;origin_Colombia Cauca;processing_Natural;processing_Washed;Specialty_Coffee_SCA Score: 80;Specialty_Coffee_SCA Score: 90;no_choice
12;381;10;3;6090;30;0;1;1;0;0;1;0
0;381;10;4;6090;0;0;0;0;0;0;0;1
10;381;11;1;6091;30;1;0;1;0;0;1;0
14;381;11;2;6091;30;1;0;0;1;0;1;0
6;381;11;3;6091;30;1;0;0;1;1;0;0
0;381;11;4;6091;0;0;0;0;0;0;0;1
15;381;12;1;6092;11;0;1;0;1;0;1;0
5;381;12;2;6092;11;1;0;0;1;1;0;0
11;381;12;3;6092;11;0;1;1;0;0;1;0
0;381;12;4;6092;0;0;0;0;0;0;0;1
14;381;13;1;6093;30;1;0;0;1;0;1;0
13;381;13;2;6093;11;1;0;0;1;0;1;0
3;381;13;3;6093;11;0;1;1;0;1;0;0
0;381;13;4;6093;0;0;0;0;0;0;0;1
3;381;14;1;6094;11;0;1;1;0;1;0;0
8;381;14;2;6094;30;0;1;0;1;1;0;0
1;381;14;3;6094;11;1;0;1;0;1;0;0
0;381;14;4;6094;0;0;0;0;0;0;0;1
1;381;15;1;6095;11;1;0;1;0;1;0;0
15;381;15;2;6095;11;0;1;0;1;0;1;0
4;381;15;3;6095;30;0;1;1;0;1;0;0
0;381;15;4;6095;0;0;0;0;0;0;0;1
5;381;16;1;6096;11;1;0;0;1;1;0;0
11;381;16;2;6096;11;0;1;1;0;0;1;0
13;381;16;3;6096;11;1;0;0;1;0;1;0
0;381;16;4;6096;0;0;0;0;0;0;0;1
12;382;1;1;6097;30;0;1;1;0;0;1;0
9;382;1;2;6097;11;1;0;1;0;0;1;0
16;382;1;3;6097;30;0;1;0;1;0;1;0
0;382;1;4;6097;0;0;0;0;0;0;0;1
2;382;2;1;6098;30;1;0;1;0;1;0;0
1;382;2;2;6098;11;1;0;1;0;1;0;0
15;382;2;3;6098;11;0;1;0;1;0;1;0
0;382;2;4;6098;0;0;0;0;0;0;0;1
13;382;3;1;6099;11;1;0;0;1;0;1;0
10;382;3;2;6099;30;1;0;1;0;0;1;0
7;382;3;3;6099;11;0;1;0;1;1;0;0
0;382;3;4;6099;0;0;0;0;0;0;0;1
8;382;4;1;6100;30;0;1;0;1;1;0;0
4;382;4;2;6100;30;0;1;1;0;1;0;0
10;382;4;3;6100;30;1;0;1;0;0;1;0
0;382;4;4;6100;0;0;0;0;0;0;0;1
11;382;5;1;6101;11;0;1;1;0;0;1;0
12;382;5;2;6101;30;0;1;1;0;0;1;0
5;382;5;3;6101;11;1;0;0;1;1;0;0
0;382;5;4;6101;0;0;0;0;0;0;0;1
7;382;6;1;6102;11;0;1;0;1;1;0;0
16;382;6;2;6102;30;0;1;0;1;0;1;0
8;382;6;3;6102;30;0;1;0;1;1;0;0
0;382;6;4;6102;0;0;0;0;0;0;0;1
4;382;7;1;6103;30;0;1;1;0;1;0;0
3;382;7;2;6103;11;0;1;1;0;1;0;0
14;382;7;3;6103;30;1;0;0;1;0;1;0
0;382;7;4;6103;0;0;0;0;0;0;0;1
16;382;8;1;6104;30;0;1;0;1;0;1;0
2;382;8;2;6104;30;1;0;1;0;1;0;0
9;382;8;3;6104;11;1;0;1;0;0;1;0
0;382;8;4;6104;0;0;0;0;0;0;0;1
6;382;9;1;6105;30;1;0;0;1;1;0;0
7;382;9;2;6105;11;0;1;0;1;1;0;0
2;382;9;3;6105;30;1;0;1;0;1;0;0
0;382;9;4;6105;0;0;0;0;0;0;0;1
9;382;10;1;6106;11;1;0;1;0;0;1;0
6;382;10;2;6106;30;1;0;0;1;1;0;0
12;382;10;3;6106;30;0;1;1;0;0;1;0
0;382;10;4;6106;0;0;0;0;0;0;0;1
10;382;11;1;6107;30;1;0;1;0;0;1;0
14;382;11;2;6107;30;1;0;0;1;0;1;0
6;382;11;3;6107;30;1;0;0;1;1;0;0
0;382;11;4;6107;0;0;0;0;0;0;0;1
15;382;12;1;6108;11;0;1;0;1;0;1;0
5;382;12;2;6108;11;1;0;0;1;1;0;0
11;382;12;3;6108;11;0;1;1;0;0;1;0
0;382;12;4;6108;0;0;0;0;0;0;0;1
14;382;13;1;6109;30;1;0;0;1;0;1;0
13;382;13;2;6109;11;1;0;0;1;0;1;0
3;382;13;3;6109;11;0;1;1;0;1;0;0
0;382;13;4;6109;0;0;0;0;0;0;0;1
3;382;14;1;6110;11;0;1;1;0;1;0;0
8;382;14;2;6110;30;0;1;0;1;1;0;0
1;382;14;3;6110;11;1;0;1;0;1;0;0
0;382;14;4;6110;0;0;0;0;0;0;0;1
1;382;15;1;6111;11;1;0;1;0;1;0;0
15;382;15;2;6111;11;0;1;0;1;0;1;0
4;382;15;3;6111;30;0;1;1;0;1;0;0
0;382;15;4;6111;0;0;0;0;0;0;0;1
5;382;16;1;6112;11;1;0;0;1;1;0;0
11;382;16;2;6112;11;0;1;1;0;0;1;0
13;382;16;3;6112;11;1;0;0;1;0;1;0
0;382;16;4;6112;0;0;0;0;0;0;0;1
12;383;1;1;6113;30;0;1;1;0;0;1;0
9;383;1;2;6113;11;1;0;1;0;0;1;0
16;383;1;3;6113;30;0;1;0;1;0;1;0
0;383;1;4;6113;0;0;0;0;0;0;0;1
2;383;2;1;6114;30;1;0;1;0;1;0;0
1;383;2;2;6114;11;1;0;1;0;1;0;0
15;383;2;3;6114;11;0;1;0;1;0;1;0
0;383;2;4;6114;0;0;0;0;0;0;0;1
13;383;3;1;6115;11;1;0;0;1;0;1;0
10;383;3;2;6115;30;1;0;1;0;0;1;0
7;383;3;3;6115;11;0;1;0;1;1;0;0
0;383;3;4;6115;0;0;0;0;0;0;0;1
8;383;4;1;6116;30;0;1;0;1;1;0;0
4;383;4;2;6116;30;0;1;1;0;1;0;0
10;383;4;3;6116;30;1;0;1;0;0;1;0
0;383;4;4;6116;0;0;0;0;0;0;0;1
11;383;5;1;6117;11;0;1;1;0;0;1;0
12;383;5;2;6117;30;0;1;1;0;0;1;0
5;383;5;3;6117;11;1;0;0;1;1;0;0
0;383;5;4;6117;0;0;0;0;0;0;0;1
7;383;6;1;6118;11;0;1;0;1;1;0;0
16;383;6;2;6118;30;0;1;0;1;0;1;0
8;383;6;3;6118;30;0;1;0;1;1;0;0
0;383;6;4;6118;0;0;0;0;0;0;0;1
4;383;7;1;6119;30;0;1;1;0;1;0;0
3;383;7;2;6119;11;0;1;1;0;1;0;0
14;383;7;3;6119;30;1;0;0;1;0;1;0
0;383;7;4;6119;0;0;0;0;0;0;0;1
16;383;8;1;6120;30;0;1;0;1;0;1;0
2;383;8;2;6120;30;1;0;1;0;1;0;0
9;383;8;3;6120;11;1;0;1;0;0;1;0
0;383;8;4;6120;0;0;0;0;0;0;0;1
6;383;9;1;6121;30;1;0;0;1;1;0;0
7;383;9;2;6121;11;0;1;0;1;1;0;0
2;383;9;3;6121;30;1;0;1;0;1;0;0
0;383;9;4;6121;0;0;0;0;0;0;0;1
9;383;10;1;6122;11;1;0;1;0;0;1;0
6;383;10;2;6122;30;1;0;0;1;1;0;0
12;383;10;3;6122;30;0;1;1;0;0;1;0
0;383;10;4;6122;0;0;0;0;0;0;0;1
10;383;11;1;6123;30;1;0;1;0;0;1;0
14;383;11;2;6123;30;1;0;0;1;0;1;0
6;383;11;3;6123;30;1;0;0;1;1;0;0
0;383;11;4;6123;0;0;0;0;0;0;0;1
15;383;12;1;6124;11;0;1;0;1;0;1;0
5;383;12;2;6124;11;1;0;0;1;1;0;0
11;383;12;3;6124;11;0;1;1;0;0;1;0
0;383;12;4;6124;0;0;0;0;0;0;0;1
14;383;13;1;6125;30;1;0;0;1;0;1;0
13;383;13;2;6125;11;1;0;0;1;0;1;0
3;383;13;3;6125;11;0;1;1;0;1;0;0
0;383;13;4;6125;0;0;0;0;0;0;0;1
3;383;14;1;6126;11;0;1;1;0;1;0;0
8;383;14;2;6126;30;0;1;0;1;1;0;0
1;383;14;3;6126;11;1;0;1;0;1;0;0
0;383;14;4;6126;0;0;0;0;0;0;0;1
1;383;15;1;6127;11;1;0;1;0;1;0;0
15;383;15;2;6127;11;0;1;0;1;0;1;0
4;383;15;3;6127;30;0;1;1;0;1;0;0
0;383;15;4;6127;0;0;0;0;0;0;0;1
5;383;16;1;6128;11;1;0;0;1;1;0;0
11;383;16;2;6128;11;0;1;1;0;0;1;0
13;383;16;3;6128;11;1;0;0;1;0;1;0
0;383;16;4;6128;0;0;0;0;0;0;0;1
12;384;1;1;6129;30;0;1;1;0;0;1;0
9;384;1;2;6129;11;1;0;1;0;0;1;0
16;384;1;3;6129;30;0;1;0;1;0;1;0
0;384;1;4;6129;0;0;0;0;0;0;0;1
2;384;2;1;6130;30;1;0;1;0;1;0;0
1;384;2;2;6130;11;1;0;1;0;1;0;0
15;384;2;3;6130;11;0;1;0;1;0;1;0
0;384;2;4;6130;0;0;0;0;0;0;0;1
13;384;3;1;6131;11;1;0;0;1;0;1;0
10;384;3;2;6131;30;1;0;1;0;0;1;0
7;384;3;3;6131;11;0;1;0;1;1;0;0
0;384;3;4;6131;0;0;0;0;0;0;0;1
8;384;4;1;6132;30;0;1;0;1;1;0;0
4;384;4;2;6132;30;0;1;1;0;1;0;0
10;384;4;3;6132;30;1;0;1;0;0;1;0
0;384;4;4;6132;0;0;0;0;0;0;0;1
11;384;5;1;6133;11;0;1;1;0;0;1;0
12;384;5;2;6133;30;0;1;1;0;0;1;0
5;384;5;3;6133;11;1;0;0;1;1;0;0
0;384;5;4;6133;0;0;0;0;0;0;0;1
7;384;6;1;6134;11;0;1;0;1;1;0;0
16;384;6;2;6134;30;0;1;0;1;0;1;0
8;384;6;3;6134;30;0;1;0;1;1;0;0
0;384;6;4;6134;0;0;0;0;0;0;0;1
4;384;7;1;6135;30;0;1;1;0;1;0;0
3;384;7;2;6135;11;0;1;1;0;1;0;0
14;384;7;3;6135;30;1;0;0;1;0;1;0
0;384;7;4;6135;0;0;0;0;0;0;0;1
16;384;8;1;6136;30;0;1;0;1;0;1;0
2;384;8;2;6136;30;1;0;1;0;1;0;0
9;384;8;3;6136;11;1;0;1;0;0;1;0
0;384;8;4;6136;0;0;0;0;0;0;0;1
6;384;9;1;6137;30;1;0;0;1;1;0;0
7;384;9;2;6137;11;0;1;0;1;1;0;0
2;384;9;3;6137;30;1;0;1;0;1;0;0
0;384;9;4;6137;0;0;0;0;0;0;0;1
9;384;10;1;6138;11;1;0;1;0;0;1;0
6;384;10;2;6138;30;1;0;0;1;1;0;0
12;384;10;3;6138;30;0;1;1;0;0;1;0
0;384;10;4;6138;0;0;0;0;0;0;0;1
10;384;11;1;6139;30;1;0;1;0;0;1;0
14;384;11;2;6139;30;1;0;0;1;0;1;0
6;384;11;3;6139;30;1;0;0;1;1;0;0
0;384;11;4;6139;0;0;0;0;0;0;0;1
15;384;12;1;6140;11;0;1;0;1;0;1;0
5;384;12;2;6140;11;1;0;0;1;1;0;0
11;384;12;3;6140;11;0;1;1;0;0;1;0
0;384;12;4;6140;0;0;0;0;0;0;0;1
14;384;13;1;6141;30;1;0;0;1;0;1;0
13;384;13;2;6141;11;1;0;0;1;0;1;0
3;384;13;3;6141;11;0;1;1;0;1;0;0
0;384;13;4;6141;0;0;0;0;0;0;0;1
3;384;14;1;6142;11;0;1;1;0;1;0;0
8;384;14;2;6142;30;0;1;0;1;1;0;0
1;384;14;3;6142;11;1;0;1;0;1;0;0
0;384;14;4;6142;0;0;0;0;0;0;0;1
1;384;15;1;6143;11;1;0;1;0;1;0;0
15;384;15;2;6143;11;0;1;0;1;0;1;0
4;384;15;3;6143;30;0;1;1;0;1;0;0
0;384;15;4;6143;0;0;0;0;0;0;0;1
5;384;16;1;6144;11;1;0;0;1;1;0;0
11;384;16;2;6144;11;0;1;1;0;0;1;0
13;384;16;3;6144;11;1;0;0;1;0;1;0
0;384;16;4;6144;0;0;0;0;0;0;0;1
12;385;1;1;6145;30;0;1;1;0;0;1;0
9;385;1;2;6145;11;1;0;1;0;0;1;0
16;385;1;3;6145;30;0;1;0;1;0;1;0
0;385;1;4;6145;0;0;0;0;0;0;0;1
2;385;2;1;6146;30;1;0;1;0;1;0;0
1;385;2;2;6146;11;1;0;1;0;1;0;0
15;385;2;3;6146;11;0;1;0;1;0;1;0
0;385;2;4;6146;0;0;0;0;0;0;0;1
13;385;3;1;6147;11;1;0;0;1;0;1;0
10;385;3;2;6147;30;1;0;1;0;0;1;0
7;385;3;3;6147;11;0;1;0;1;1;0;0
0;385;3;4;6147;0;0;0;0;0;0;0;1
8;385;4;1;6148;30;0;1;0;1;1;0;0
4;385;4;2;6148;30;0;1;1;0;1;0;0
10;385;4;3;6148;30;1;0;1;0;0;1;0
0;385;4;4;6148;0;0;0;0;0;0;0;1
11;385;5;1;6149;11;0;1;1;0;0;1;0
12;385;5;2;6149;30;0;1;1;0;0;1;0
5;385;5;3;6149;11;1;0;0;1;1;0;0
0;385;5;4;6149;0;0;0;0;0;0;0;1
7;385;6;1;6150;11;0;1;0;1;1;0;0
16;385;6;2;6150;30;0;1;0;1;0;1;0
8;385;6;3;6150;30;0;1;0;1;1;0;0
0;385;6;4;6150;0;0;0;0;0;0;0;1
4;385;7;1;6151;30;0;1;1;0;1;0;0
3;385;7;2;6151;11;0;1;1;0;1;0;0
14;385;7;3;6151;30;1;0;0;1;0;1;0
0;385;7;4;6151;0;0;0;0;0;0;0;1
16;385;8;1;6152;30;0;1;0;1;0;1;0
2;385;8;2;6152;30;1;0;1;0;1;0;0
9;385;8;3;6152;11;1;0;1;0;0;1;0
0;385;8;4;6152;0;0;0;0;0;0;0;1
6;385;9;1;6153;30;1;0;0;1;1;0;0
7;385;9;2;6153;11;0;1;0;1;1;0;0
2;385;9;3;6153;30;1;0;1;0;1;0;0
0;385;9;4;6153;0;0;0;0;0;0;0;1
9;385;10;1;6154;11;1;0;1;0;0;1;0
6;385;10;2;6154;30;1;0;0;1;1;0;0
12;385;10;3;6154;30;0;1;1;0;0;1;0
0;385;10;4;6154;0;0;0;0;0;0;0;1
10;385;11;1;6155;30;1;0;1;0;0;1;0
14;385;11;2;6155;30;1;0;0;1;0;1;0
6;385;11;3;6155;30;1;0;0;1;1;0;0
0;385;11;4;6155;0;0;0;0;0;0;0;1
15;385;12;1;6156;11;0;1;0;1;0;1;0
5;385;12;2;6156;11;1;0;0;1;1;0;0
11;385;12;3;6156;11;0;1;1;0;0;1;0
0;385;12;4;6156;0;0;0;0;0;0;0;1
14;385;13;1;6157;30;1;0;0;1;0;1;0
13;385;13;2;6157;11;1;0;0;1;0;1;0
3;385;13;3;6157;11;0;1;1;0;1;0;0
0;385;13;4;6157;0;0;0;0;0;0;0;1
3;385;14;1;6158;11;0;1;1;0;1;0;0
8;385;14;2;6158;30;0;1;0;1;1;0;0
1;385;14;3;6158;11;1;0;1;0;1;0;0
0;385;14;4;6158;0;0;0;0;0;0;0;1
1;385;15;1;6159;11;1;0;1;0;1;0;0
15;385;15;2;6159;11;0;1;0;1;0;1;0
4;385;15;3;6159;30;0;1;1;0;1;0;0
0;385;15;4;6159;0;0;0;0;0;0;0;1
5;385;16;1;6160;11;1;0;0;1;1;0;0
11;385;16;2;6160;11;0;1;1;0;0;1;0
13;385;16;3;6160;11;1;0;0;1;0;1;0
0;385;16;4;6160;0;0;0;0;0;0;0;1
12;386;1;1;6161;30;0;1;1;0;0;1;0
9;386;1;2;6161;11;1;0;1;0;0;1;0
16;386;1;3;6161;30;0;1;0;1;0;1;0
0;386;1;4;6161;0;0;0;0;0;0;0;1
2;386;2;1;6162;30;1;0;1;0;1;0;0
1;386;2;2;6162;11;1;0;1;0;1;0;0
15;386;2;3;6162;11;0;1;0;1;0;1;0
0;386;2;4;6162;0;0;0;0;0;0;0;1
13;386;3;1;6163;11;1;0;0;1;0;1;0
10;386;3;2;6163;30;1;0;1;0;0;1;0
7;386;3;3;6163;11;0;1;0;1;1;0;0
0;386;3;4;6163;0;0;0;0;0;0;0;1
8;386;4;1;6164;30;0;1;0;1;1;0;0
4;386;4;2;6164;30;0;1;1;0;1;0;0
10;386;4;3;6164;30;1;0;1;0;0;1;0
0;386;4;4;6164;0;0;0;0;0;0;0;1
11;386;5;1;6165;11;0;1;1;0;0;1;0
12;386;5;2;6165;30;0;1;1;0;0;1;0
5;386;5;3;6165;11;1;0;0;1;1;0;0
0;386;5;4;6165;0;0;0;0;0;0;0;1
7;386;6;1;6166;11;0;1;0;1;1;0;0
16;386;6;2;6166;30;0;1;0;1;0;1;0
8;386;6;3;6166;30;0;1;0;1;1;0;0
0;386;6;4;6166;0;0;0;0;0;0;0;1
4;386;7;1;6167;30;0;1;1;0;1;0;0
3;386;7;2;6167;11;0;1;1;0;1;0;0
14;386;7;3;6167;30;1;0;0;1;0;1;0
0;386;7;4;6167;0;0;0;0;0;0;0;1
16;386;8;1;6168;30;0;1;0;1;0;1;0
2;386;8;2;6168;30;1;0;1;0;1;0;0
9;386;8;3;6168;11;1;0;1;0;0;1;0
0;386;8;4;6168;0;0;0;0;0;0;0;1
6;386;9;1;6169;30;1;0;0;1;1;0;0
7;386;9;2;6169;11;0;1;0;1;1;0;0
2;386;9;3;6169;30;1;0;1;0;1;0;0
0;386;9;4;6169;0;0;0;0;0;0;0;1
9;386;10;1;6170;11;1;0;1;0;0;1;0
6;386;10;2;6170;30;1;0;0;1;1;0;0
12;386;10;3;6170;30;0;1;1;0;0;1;0
0;386;10;4;6170;0;0;0;0;0;0;0;1
10;386;11;1;6171;30;1;0;1;0;0;1;0
14;386;11;2;6171;30;1;0;0;1;0;1;0
6;386;11;3;6171;30;1;0;0;1;1;0;0
0;386;11;4;6171;0;0;0;0;0;0;0;1
15;386;12;1;6172;11;0;1;0;1;0;1;0
5;386;12;2;6172;11;1;0;0;1;1;0;0
11;386;12;3;6172;11;0;1;1;0;0;1;0
0;386;12;4;6172;0;0;0;0;0;0;0;1
14;386;13;1;6173;30;1;0;0;1;0;1;0
13;386;13;2;6173;11;1;0;0;1;0;1;0
3;386;13;3;6173;11;0;1;1;0;1;0;0
0;386;13;4;6173;0;0;0;0;0;0;0;1
3;386;14;1;6174;11;0;1;1;0;1;0;0
8;386;14;2;6174;30;0;1;0;1;1;0;0
1;386;14;3;6174;11;1;0;1;0;1;0;0
0;386;14;4;6174;0;0;0;0;0;0;0;1
1;386;15;1;6175;11;1;0;1;0;1;0;0
15;386;15;2;6175;11;0;1;0;1;0;1;0
4;386;15;3;6175;30;0;1;1;0;1;0;0
0;386;15;4;6175;0;0;0;0;0;0;0;1
5;386;16;1;6176;11;1;0;0;1;1;0;0
11;386;16;2;6176;11;0;1;1;0;0;1;0
13;386;16;3;6176;11;1;0;0;1;0;1;0
0;386;16;4;6176;0;0;0;0;0;0;0;1
12;387;1;1;6177;30;0;1;1;0;0;1;0
9;387;1;2;6177;11;1;0;1;0;0;1;0
16;387;1;3;6177;30;0;1;0;1;0;1;0
0;387;1;4;6177;0;0;0;0;0;0;0;1
2;387;2;1;6178;30;1;0;1;0;1;0;0
1;387;2;2;6178;11;1;0;1;0;1;0;0
15;387;2;3;6178;11;0;1;0;1;0;1;0
0;387;2;4;6178;0;0;0;0;0;0;0;1
13;387;3;1;6179;11;1;0;0;1;0;1;0
10;387;3;2;6179;30;1;0;1;0;0;1;0
7;387;3;3;6179;11;0;1;0;1;1;0;0
0;387;3;4;6179;0;0;0;0;0;0;0;1
8;387;4;1;6180;30;0;1;0;1;1;0;0
4;387;4;2;6180;30;0;1;1;0;1;0;0
10;387;4;3;6180;30;1;0;1;0;0;1;0
0;387;4;4;6180;0;0;0;0;0;0;0;1
11;387;5;1;6181;11;0;1;1;0;0;1;0
12;387;5;2;6181;30;0;1;1;0;0;1;0
5;387;5;3;6181;11;1;0;0;1;1;0;0
0;387;5;4;6181;0;0;0;0;0;0;0;1
7;387;6;1;6182;11;0;1;0;1;1;0;0
16;387;6;2;6182;30;0;1;0;1;0;1;0
8;387;6;3;6182;30;0;1;0;1;1;0;0
0;387;6;4;6182;0;0;0;0;0;0;0;1
4;387;7;1;6183;30;0;1;1;0;1;0;0
3;387;7;2;6183;11;0;1;1;0;1;0;0
14;387;7;3;6183;30;1;0;0;1;0;1;0
0;387;7;4;6183;0;0;0;0;0;0;0;1
16;387;8;1;6184;30;0;1;0;1;0;1;0
2;387;8;2;6184;30;1;0;1;0;1;0;0
9;387;8;3;6184;11;1;0;1;0;0;1;0
0;387;8;4;6184;0;0;0;0;0;0;0;1
6;387;9;1;6185;30;1;0;0;1;1;0;0
7;387;9;2;6185;11;0;1;0;1;1;0;0
2;387;9;3;6185;30;1;0;1;0;1;0;0
0;387;9;4;6185;0;0;0;0;0;0;0;1
9;387;10;1;6186;11;1;0;1;0;0;1;0
6;387;10;2;6186;30;1;0;0;1;1;0;0
12;387;10;3;6186;30;0;1;1;0;0;1;0
0;387;10;4;6186;0;0;0;0;0;0;0;1
10;387;11;1;6187;30;1;0;1;0;0;1;0
14;387;11;2;6187;30;1;0;0;1;0;1;0
6;387;11;3;6187;30;1;0;0;1;1;0;0
0;387;11;4;6187;0;0;0;0;0;0;0;1
15;387;12;1;6188;11;0;1;0;1;0;1;0
5;387;12;2;6188;11;1;0;0;1;1;0;0
11;387;12;3;6188;11;0;1;1;0;0;1;0
0;387;12;4;6188;0;0;0;0;0;0;0;1
14;387;13;1;6189;30;1;0;0;1;0;1;0
13;387;13;2;6189;11;1;0;0;1;0;1;0
3;387;13;3;6189;11;0;1;1;0;1;0;0
0;387;13;4;6189;0;0;0;0;0;0;0;1
3;387;14;1;6190;11;0;1;1;0;1;0;0
8;387;14;2;6190;30;0;1;0;1;1;0;0
1;387;14;3;6190;11;1;0;1;0;1;0;0
0;387;14;4;6190;0;0;0;0;0;0;0;1
1;387;15;1;6191;11;1;0;1;0;1;0;0
15;387;15;2;6191;11;0;1;0;1;0;1;0
4;387;15;3;6191;30;0;1;1;0;1;0;0
0;387;15;4;6191;0;0;0;0;0;0;0;1
5;387;16;1;6192;11;1;0;0;1;1;0;0
11;387;16;2;6192;11;0;1;1;0;0;1;0
13;387;16;3;6192;11;1;0;0;1;0;1;0
0;387;16;4;6192;0;0;0;0;0;0;0;1
12;388;1;1;6193;30;0;1;1;0;0;1;0
9;388;1;2;6193;11;1;0;1;0;0;1;0
16;388;1;3;6193;30;0;1;0;1;0;1;0
0;388;1;4;6193;0;0;0;0;0;0;0;1
2;388;2;1;6194;30;1;0;1;0;1;0;0
1;388;2;2;6194;11;1;0;1;0;1;0;0
15;388;2;3;6194;11;0;1;0;1;0;1;0
0;388;2;4;6194;0;0;0;0;0;0;0;1
13;388;3;1;6195;11;1;0;0;1;0;1;0
10;388;3;2;6195;30;1;0;1;0;0;1;0
7;388;3;3;6195;11;0;1;0;1;1;0;0
0;388;3;4;6195;0;0;0;0;0;0;0;1
8;388;4;1;6196;30;0;1;0;1;1;0;0
4;388;4;2;6196;30;0;1;1;0;1;0;0
10;388;4;3;6196;30;1;0;1;0;0;1;0
0;388;4;4;6196;0;0;0;0;0;0;0;1
11;388;5;1;6197;11;0;1;1;0;0;1;0
12;388;5;2;6197;30;0;1;1;0;0;1;0
5;388;5;3;6197;11;1;0;0;1;1;0;0
0;388;5;4;6197;0;0;0;0;0;0;0;1
7;388;6;1;6198;11;0;1;0;1;1;0;0
16;388;6;2;6198;30;0;1;0;1;0;1;0
8;388;6;3;6198;30;0;1;0;1;1;0;0
0;388;6;4;6198;0;0;0;0;0;0;0;1
4;388;7;1;6199;30;0;1;1;0;1;0;0
3;388;7;2;6199;11;0;1;1;0;1;0;0
14;388;7;3;6199;30;1;0;0;1;0;1;0
0;388;7;4;6199;0;0;0;0;0;0;0;1
16;388;8;1;6200;30;0;1;0;1;0;1;0
2;388;8;2;6200;30;1;0;1;0;1;0;0
9;388;8;3;6200;11;1;0;1;0;0;1;0
0;388;8;4;6200;0;0;0;0;0;0;0;1
6;388;9;1;6201;30;1;0;0;1;1;0;0
7;388;9;2;6201;11;0;1;0;1;1;0;0
2;388;9;3;6201;30;1;0;1;0;1;0;0
0;388;9;4;6201;0;0;0;0;0;0;0;1
9;388;10;1;6202;11;1;0;1;0;0;1;0
6;388;10;2;6202;30;1;0;0;1;1;0;0
12;388;10;3;6202;30;0;1;1;0;0;1;0
0;388;10;4;6202;0;0;0;0;0;0;0;1
10;388;11;1;6203;30;1;0;1;0;0;1;0
14;388;11;2;6203;30;1;0;0;1;0;1;0
6;388;11;3;6203;30;1;0;0;1;1;0;0
0;388;11;4;6203;0;0;0;0;0;0;0;1
15;388;12;1;6204;11;0;1;0;1;0;1;0
5;388;12;2;6204;11;1;0;0;1;1;0;0
11;388;12;3;6204;11;0;1;1;0;0;1;0
0;388;12;4;6204;0;0;0;0;0;0;0;1
14;388;13;1;6205;30;1;0;0;1;0;1;0
13;388;13;2;6205;11;1;0;0;1;0;1;0
3;388;13;3;6205;11;0;1;1;0;1;0;0
0;388;13;4;6205;0;0;0;0;0;0;0;1
3;388;14;1;6206;11;0;1;1;0;1;0;0
8;388;14;2;6206;30;0;1;0;1;1;0;0
1;388;14;3;6206;11;1;0;1;0;1;0;0
0;388;14;4;6206;0;0;0;0;0;0;0;1
1;388;15;1;6207;11;1;0;1;0;1;0;0
15;388;15;2;6207;11;0;1;0;1;0;1;0
4;388;15;3;6207;30;0;1;1;0;1;0;0
0;388;15;4;6207;0;0;0;0;0;0;0;1
5;388;16;1;6208;11;1;0;0;1;1;0;0
11;388;16;2;6208;11;0;1;1;0;0;1;0
13;388;16;3;6208;11;1;0;0;1;0;1;0
0;388;16;4;6208;0;0;0;0;0;0;0;1
12;389;1;1;6209;30;0;1;1;0;0;1;0
9;389;1;2;6209;11;1;0;1;0;0;1;0
16;389;1;3;6209;30;0;1;0;1;0;1;0
0;389;1;4;6209;0;0;0;0;0;0;0;1
2;389;2;1;6210;30;1;0;1;0;1;0;0
1;389;2;2;6210;11;1;0;1;0;1;0;0
15;389;2;3;6210;11;0;1;0;1;0;1;0
0;389;2;4;6210;0;0;0;0;0;0;0;1
13;389;3;1;6211;11;1;0;0;1;0;1;0
10;389;3;2;6211;30;1;0;1;0;0;1;0
7;389;3;3;6211;11;0;1;0;1;1;0;0
0;389;3;4;6211;0;0;0;0;0;0;0;1
8;389;4;1;6212;30;0;1;0;1;1;0;0
4;389;4;2;6212;30;0;1;1;0;1;0;0
10;389;4;3;6212;30;1;0;1;0;0;1;0
0;389;4;4;6212;0;0;0;0;0;0;0;1
11;389;5;1;6213;11;0;1;1;0;0;1;0
12;389;5;2;6213;30;0;1;1;0;0;1;0
5;389;5;3;6213;11;1;0;0;1;1;0;0
0;389;5;4;6213;0;0;0;0;0;0;0;1
7;389;6;1;6214;11;0;1;0;1;1;0;0
16;389;6;2;6214;30;0;1;0;1;0;1;0
8;389;6;3;6214;30;0;1;0;1;1;0;0
0;389;6;4;6214;0;0;0;0;0;0;0;1
4;389;7;1;6215;30;0;1;1;0;1;0;0
3;389;7;2;6215;11;0;1;1;0;1;0;0
14;389;7;3;6215;30;1;0;0;1;0;1;0
0;389;7;4;6215;0;0;0;0;0;0;0;1
16;389;8;1;6216;30;0;1;0;1;0;1;0
2;389;8;2;6216;30;1;0;1;0;1;0;0
9;389;8;3;6216;11;1;0;1;0;0;1;0
0;389;8;4;6216;0;0;0;0;0;0;0;1
6;389;9;1;6217;30;1;0;0;1;1;0;0
7;389;9;2;6217;11;0;1;0;1;1;0;0
2;389;9;3;6217;30;1;0;1;0;1;0;0
0;389;9;4;6217;0;0;0;0;0;0;0;1
9;389;10;1;6218;11;1;0;1;0;0;1;0
6;389;10;2;6218;30;1;0;0;1;1;0;0
12;389;10;3;6218;30;0;1;1;0;0;1;0
0;389;10;4;6218;0;0;0;0;0;0;0;1
